"tick","id","utility"
9.0,3,0.0
9.0,25,0.0
9.0,27,0.0
9.0,8,1.0
9.0,50,0.0
9.0,18,0.0
9.0,38,2.093340048800269
9.0,21,77.35949496734091
9.0,35,0.0
9.0,14,0.0
9.0,55,0.0
9.0,47,0.0
9.0,6,85.35619985874378
9.0,5,0.0
9.0,59,0.0
9.0,24,0.0
9.0,42,0.0
9.0,19,0.0
9.0,32,0.0
9.0,43,0.0
9.0,61,0.0
9.0,33,0.0
9.0,17,0.0
9.0,31,0.0
9.0,64,0.0
9.0,40,0.0
10.0,13,0.0
10.0,52,0.0
10.0,7,1.0
10.0,30,0.0
10.0,12,0.0
10.0,23,0.0
10.0,11,0.0
10.0,60,86.13451630357014
10.0,39,0.0
10.0,2,0.0
10.0,51,0.0
10.0,0,0.0
10.0,58,0.0
10.0,36,1.0
10.0,56,0.0
10.0,62,0.0
10.0,26,0.0
10.0,49,72.42543462246158
10.0,48,0.0
10.0,46,4.726774978653401
10.0,16,0.0
10.0,37,0.0
10.0,22,0.0
10.0,28,0.0
10.0,10,0.0
10.0,15,0.0
10.0,29,1.6472135954999578
10.0,1,0.0
10.0,44,0.0
10.0,34,0.0
10.0,63,0.0
10.0,9,0.0
10.0,41,0.0
10.0,20,0.0
10.0,4,0.0
10.0,54,64.7824053587744
10.0,57,0.0
10.0,45,0.0
10.0,53,1.0
10.0,3,0.0
10.0,25,0.0
10.0,27,0.0
10.0,8,1.0
10.0,50,0.0
10.0,18,0.0
10.0,38,1.806989872636028
10.0,21,77.35949496734091
10.0,35,0.0
10.0,14,0.0
10.0,55,0.0
10.0,47,0.0
10.0,6,85.35619985874378
10.0,5,0.0
10.0,59,0.0
10.0,24,0.0
10.0,42,0.0
10.0,19,0.0
10.0,32,0.0
10.0,43,0.0
10.0,61,0.0
10.0,33,0.0
10.0,17,0.0
10.0,31,0.0
10.0,64,0.0
10.0,40,0.0
11.0,13,0.0
11.0,52,0.0
11.0,7,1.0
11.0,30,0.0
11.0,12,0.0
11.0,23,0.0
11.0,11,0.0
11.0,60,86.13451630357014
11.0,39,0.0
11.0,2,0.0
11.0,51,0.0
11.0,0,0.0
11.0,58,0.0
11.0,36,1.0
11.0,56,0.0
11.0,62,0.0
11.0,26,0.0
11.0,49,72.42543462246158
11.0,48,0.0
11.0,46,4.296282473420411
11.0,16,0.0
11.0,37,0.0
11.0,22,0.0
11.0,28,0.0
11.0,10,0.0
11.0,15,0.0
11.0,29,1.5941614853994788
11.0,1,0.0
11.0,44,0.0
11.0,34,0.0
11.0,63,0.0
11.0,9,0.0
11.0,41,0.0
11.0,20,0.0
11.0,4,-78.50975539483287
11.0,54,64.7824053587744
11.0,57,0.0
11.0,45,0.0
11.0,53,79.50975539483287
11.0,3,0.0
11.0,25,0.0
11.0,27,0.0
11.0,8,1.0
11.0,50,0.0
11.0,18,0.0
11.0,38,1.4304925052329902
11.0,21,77.35949496734091
11.0,35,0.0
11.0,14,0.0
11.0,55,0.0
11.0,47,0.0
11.0,6,85.35619985874378
11.0,5,0.0
11.0,59,0.0
11.0,24,0.0
11.0,42,0.0
11.0,19,0.0
11.0,32,0.0
11.0,43,0.0
11.0,61,0.0
11.0,33,0.0
11.0,17,0.0
11.0,31,0.0
11.0,64,0.0
11.0,40,0.0
12.0,13,0.0
12.0,52,0.0
12.0,7,1.0
12.0,30,0.0
12.0,12,0.0
12.0,23,0.0
12.0,11,0.0
12.0,60,86.13451630357014
12.0,39,0.0
12.0,2,0.0
12.0,51,0.0
12.0,0,0.0
12.0,58,0.0
12.0,36,1.0
12.0,56,0.0
12.0,62,0.0
12.0,26,0.0
12.0,49,72.42543462246158
12.0,48,0.0
12.0,46,5.32093646405288
12.0,16,0.0
12.0,37,0.0
12.0,22,0.0
12.0,28,0.0
12.0,10,0.0
12.0,15,0.0
12.0,29,1.806989872636028
12.0,1,0.0
12.0,44,0.0
12.0,34,0.0
12.0,63,0.0
12.0,9,0.0
12.0,41,0.0
12.0,20,0.0
12.0,4,1.0
12.0,54,64.7824053587744
12.0,57,0.0
12.0,45,0.0
12.0,53,79.50975539483287
12.0,3,0.0
12.0,25,0.0
12.0,27,0.0
12.0,8,1.0
12.0,50,0.0
12.0,18,0.0
12.0,38,1.4304925052329902
12.0,21,77.35949496734091
12.0,35,0.0
12.0,14,0.0
12.0,55,0.0
12.0,47,0.0
12.0,6,85.35619985874378
12.0,5,0.0
12.0,59,0.0
12.0,24,0.0
12.0,42,0.0
12.0,19,0.0
12.0,32,0.0
12.0,43,0.0
12.0,61,0.0
12.0,33,0.0
12.0,17,0.0
12.0,31,0.0
12.0,64,0.0
12.0,40,0.0
13.0,13,0.0
13.0,52,0.0
13.0,7,1.4304925052329902
13.0,30,0.0
13.0,12,0.0
13.0,23,0.0
13.0,11,0.0
13.0,60,86.13451630357014
13.0,39,0.0
13.0,2,0.0
13.0,51,0.0
13.0,0,0.0
13.0,58,0.0
13.0,36,1.0
13.0,56,0.0
13.0,62,0.0
13.0,26,0.0
13.0,49,72.42543462246158
13.0,48,0.0
13.0,46,4.093340048800269
13.0,16,0.0
13.0,37,0.0
13.0,22,0.0
13.0,28,0.0
13.0,10,0.0
13.0,15,0.0
13.0,29,1.4304925052329902
13.0,1,0.0
13.0,44,0.0
13.0,34,0.0
13.0,63,0.0
13.0,9,0.0
13.0,41,0.0
13.0,20,0.0
13.0,4,1.0
13.0,54,64.7824053587744
13.0,57,0.0
13.0,45,0.0
13.0,53,79.50975539483287
13.0,3,0.0
13.0,25,0.0
13.0,27,0.0
13.0,8,1.0
13.0,50,0.0
13.0,18,0.0
13.0,38,1.4304925052329902
13.0,21,77.35949496734091
13.0,35,0.0
13.0,14,0.0
13.0,55,0.0
13.0,47,0.0
13.0,6,85.35619985874378
13.0,5,0.0
13.0,59,0.0
13.0,24,0.0
13.0,42,0.0
13.0,19,0.0
13.0,32,0.0
13.0,43,0.0
13.0,61,0.0
13.0,33,0.0
13.0,17,0.0
13.0,31,0.0
13.0,64,0.0
13.0,40,0.0
14.0,13,0.0
14.0,52,0.0
14.0,7,1.0
14.0,30,0.0
14.0,12,0.0
14.0,23,0.0
14.0,11,0.0
14.0,60,86.13451630357014
14.0,39,0.0
14.0,2,0.0
14.0,51,0.0
14.0,0,0.0
14.0,58,0.0
14.0,36,1.0
14.0,56,0.0
14.0,62,0.0
14.0,26,0.0
14.0,49,72.42543462246158
14.0,48,-79.8109134569894
14.0,46,88.22440908620219
14.0,16,0.0
14.0,37,0.0
14.0,22,0.0
14.0,28,0.0
14.0,10,0.0
14.0,15,0.0
14.0,29,1.0
14.0,1,0.0
14.0,44,0.0
14.0,34,0.0
14.0,63,0.0
14.0,9,0.0
14.0,41,0.0
14.0,20,0.0
14.0,4,1.4304925052329902
14.0,54,64.7824053587744
14.0,57,0.0
14.0,45,0.0
14.0,53,79.50975539483287
14.0,3,0.0
14.0,25,0.0
14.0,27,0.0
14.0,8,81.61790332962542
14.0,50,0.0
14.0,18,0.0
14.0,38,1.0
14.0,21,77.35949496734091
14.0,35,0.0
14.0,14,0.0
14.0,55,0.0
14.0,47,0.0
14.0,6,0.6724564975772296
14.0,5,0.0
14.0,59,0.0
14.0,24,0.0
14.0,42,0.0
14.0,19,0.0
14.0,32,0.0
14.0,43,0.0
14.0,61,0.0
14.0,33,0.0
14.0,17,0.0
14.0,31,0.0
14.0,64,0.0
14.0,40,0.0
15.0,13,0.0
15.0,52,0.0
15.0,7,1.0
15.0,30,0.0
15.0,12,0.0
15.0,23,0.0
15.0,11,0.0
15.0,60,86.13451630357014
15.0,39,0.0
15.0,2,0.0
15.0,51,0.0
15.0,0,0.0
15.0,58,0.0
15.0,36,1.0
15.0,56,0.0
15.0,62,0.0
15.0,26,0.0
15.0,49,72.42543462246158
15.0,48,1.9737989260664888
15.0,46,88.49073323380257
15.0,16,0.0
15.0,37,0.0
15.0,22,0.0
15.0,28,0.0
15.0,10,0.0
15.0,15,0.0
15.0,29,1.0
15.0,1,0.0
15.0,44,0.0
15.0,34,0.0
15.0,63,0.0
15.0,9,0.0
15.0,41,0.0
15.0,20,0.0
15.0,4,1.5941614853994788
15.0,54,64.7824053587744
15.0,57,0.0
15.0,45,0.0
15.0,53,79.50975539483287
15.0,3,0.0
15.0,25,1.0
15.0,27,0.0
15.0,8,81.61790332962542
15.0,50,0.0
15.0,18,0.0
15.0,38,1.0
15.0,21,77.35949496734091
15.0,35,0.0
15.0,14,0.0
15.0,55,0.0
15.0,47,0.0
15.0,6,86.35619985874378
15.0,5,0.0
15.0,59,0.0
15.0,24,0.0
15.0,42,0.0
15.0,19,0.0
15.0,32,0.0
15.0,43,0.0
15.0,61,0.0
15.0,33,0.0
15.0,17,0.0
15.0,31,0.0
15.0,64,0.0
15.0,40,0.0
16.0,13,0.0
16.0,52,0.0
16.0,7,1.0
16.0,30,0.0
16.0,12,0.0
16.0,23,0.0
16.0,11,0.0
16.0,60,86.13451630357014
16.0,39,0.0
16.0,2,0.0
16.0,51,0.0
16.0,0,0.0
16.0,58,0.0
16.0,36,1.0
16.0,56,0.0
16.0,62,0.0
16.0,26,0.0
16.0,49,72.42543462246158
16.0,48,1.6472135954999578
16.0,46,88.49073323380257
16.0,16,0.0
16.0,37,0.0
16.0,22,0.0
16.0,28,0.0
16.0,10,0.0
16.0,15,0.0
16.0,29,1.0
16.0,1,0.0
16.0,44,0.0
16.0,34,0.0
16.0,63,0.0
16.0,9,0.0
16.0,41,0.0
16.0,20,0.0
16.0,4,1.9737989260664888
16.0,54,64.7824053587744
16.0,57,0.0
16.0,45,0.0
16.0,53,79.50975539483287
16.0,3,0.0
16.0,25,1.0
16.0,27,0.0
16.0,8,81.61790332962542
16.0,50,0.0
16.0,18,0.0
16.0,38,1.0
16.0,21,77.35949496734091
16.0,35,0.0
16.0,14,0.0
16.0,55,0.0
16.0,47,0.0
16.0,6,86.35619985874378
16.0,5,0.0
16.0,59,0.0
16.0,24,0.0
16.0,42,0.0
16.0,19,0.0
16.0,32,0.0
16.0,43,0.0
16.0,61,0.0
16.0,33,0.0
16.0,17,0.0
16.0,31,0.0
16.0,64,0.0
16.0,40,0.0
17.0,13,0.0
17.0,52,0.0
17.0,7,1.0
17.0,30,0.0
17.0,12,0.0
17.0,23,0.0
17.0,11,0.0
17.0,60,86.13451630357014
17.0,39,0.0
17.0,2,0.0
17.0,51,0.0
17.0,0,0.0
17.0,58,0.0
17.0,36,1.0
17.0,56,0.0
17.0,62,0.0
17.0,26,0.0
17.0,49,72.42543462246158
17.0,48,1.6472135954999578
17.0,46,-5.729732073430313
17.0,16,0.0
17.0,37,0.0
17.0,22,0.0
17.0,28,0.0
17.0,10,0.0
17.0,15,0.0
17.0,29,1.0
17.0,1,0.0
17.0,44,0.0
17.0,34,0.0
17.0,63,0.0
17.0,9,0.0
17.0,41,0.0
17.0,20,0.0
17.0,4,2.296282473420411
17.0,54,64.7824053587744
17.0,57,0.0
17.0,45,0.0
17.0,53,79.50975539483287
17.0,3,0.0
17.0,25,1.0
17.0,27,0.0
17.0,8,81.61790332962542
17.0,50,0.0
17.0,18,0.0
17.0,38,1.0
17.0,21,77.35949496734091
17.0,35,0.0
17.0,14,0.0
17.0,55,0.0
17.0,47,0.0
17.0,6,179.76967529334064
17.0,5,0.0
17.0,59,0.0
17.0,24,0.0
17.0,42,0.0
17.0,19,0.0
17.0,32,0.0
17.0,43,0.0
17.0,61,0.0
17.0,33,0.0
17.0,17,0.0
17.0,31,0.0
17.0,64,0.0
17.0,40,0.0
18.0,13,0.0
18.0,52,0.0
18.0,7,1.0
18.0,30,0.0
18.0,12,0.0
18.0,23,0.0
18.0,11,0.0
18.0,60,86.13451630357014
18.0,39,0.0
18.0,2,0.0
18.0,51,0.0
18.0,0,0.0
18.0,58,0.0
18.0,36,1.0
18.0,56,0.0
18.0,62,0.0
18.0,26,0.0
18.0,49,72.42543462246158
18.0,48,1.0
18.0,46,89.11423586639954
18.0,16,0.0
18.0,37,0.0
18.0,22,0.0
18.0,28,0.0
18.0,10,0.0
18.0,15,0.0
18.0,29,1.0
18.0,1,0.0
18.0,44,0.0
18.0,34,0.0
18.0,63,0.0
18.0,9,0.0
18.0,41,0.0
18.0,20,0.0
18.0,4,2.296282473420411
18.0,54,64.7824053587744
18.0,57,0.0
18.0,45,0.0
18.0,53,79.50975539483287
18.0,3,0.0
18.0,25,1.0
18.0,27,0.0
18.0,8,81.61790332962542
18.0,50,0.0
18.0,18,0.0
18.0,38,1.0
18.0,21,77.35949496734091
18.0,35,0.0
18.0,14,0.0
18.0,55,0.0
18.0,47,0.0
18.0,6,179.76967529334064
18.0,5,0.0
18.0,59,0.0
18.0,24,0.0
18.0,42,0.0
18.0,19,0.0
18.0,32,0.0
18.0,43,0.0
18.0,61,0.0
18.0,33,0.0
18.0,17,0.0
18.0,31,0.0
18.0,64,0.0
18.0,40,0.0
19.0,13,0.0
19.0,52,0.0
19.0,7,78.56180942988773
19.0,30,0.0
19.0,12,0.0
19.0,23,0.0
19.0,11,0.0
19.0,60,86.13451630357014
19.0,39,0.0
19.0,2,0.0
19.0,51,0.0
19.0,0,0.0
19.0,58,0.0
19.0,36,1.0
19.0,56,0.0
19.0,62,0.0
19.0,26,0.0
19.0,49,72.42543462246158
19.0,48,66.13266688332943
19.0,46,137.5591125383418
19.0,16,0.0
19.0,37,0.0
19.0,22,0.0
19.0,28,0.0
19.0,10,0.0
19.0,15,0.0
19.0,29,87.437494999841
19.0,1,0.0
19.0,44,0.0
19.0,34,0.0
19.0,63,0.0
19.0,9,0.0
19.0,41,0.0
19.0,20,0.0
19.0,4,2.564008683890399
19.0,54,64.7824053587744
19.0,57,0.0
19.0,45,0.0
19.0,53,79.50975539483287
19.0,3,0.0
19.0,25,1.0
19.0,27,-86.437494999841
19.0,8,4.056093899737689
19.0,50,0.0
19.0,18,0.0
19.0,38,1.0
19.0,21,77.35949496734091
19.0,35,0.0
19.0,14,0.0
19.0,55,0.0
19.0,47,0.0
19.0,6,131.32479862139837
19.0,5,0.0
19.0,59,0.0
19.0,24,0.0
19.0,42,0.0
19.0,19,0.0
19.0,32,0.0
19.0,43,0.0
19.0,61,0.0
19.0,33,0.0
19.0,17,0.0
19.0,31,2.3745966692414835
19.0,64,0.0
19.0,40,0.0
20.0,13,0.0
20.0,52,0.0
20.0,7,78.56180942988773
20.0,30,0.0
20.0,12,0.0
20.0,23,0.0
20.0,11,0.0
20.0,60,86.13451630357014
20.0,39,0.0
20.0,2,0.0
20.0,51,-80.29520652222553
20.0,0,0.0
20.0,58,0.0
20.0,36,1.0
20.0,56,0.0
20.0,62,0.0
20.0,26,0.0
20.0,49,72.42543462246158
20.0,48,66.13266688332943
20.0,46,57.842947583060365
20.0,16,0.0
20.0,37,0.0
20.0,22,0.0
20.0,28,0.0
20.0,10,0.0
20.0,15,0.0
20.0,29,87.437494999841
20.0,1,0.0
20.0,44,0.0
20.0,34,0.0
20.0,63,0.0
20.0,9,0.0
20.0,41,0.0
20.0,20,0.0
20.0,4,2.3745966692414835
20.0,54,64.7824053587744
20.0,57,0.0
20.0,45,0.0
20.0,53,79.50975539483287
20.0,3,0.0
20.0,25,1.0
20.0,27,1.0
20.0,8,83.2120648150249
20.0,50,0.0
20.0,18,0.0
20.0,38,81.29520652222553
20.0,21,77.35949496734091
20.0,35,0.0
20.0,14,0.0
20.0,55,0.0
20.0,47,0.0
20.0,6,260.6495092287886
20.0,5,0.0
20.0,59,0.0
20.0,24,0.0
20.0,42,0.0
20.0,19,0.0
20.0,32,0.0
20.0,43,0.0
20.0,61,0.0
20.0,33,0.0
20.0,17,0.0
20.0,31,2.3745966692414835
20.0,64,0.0
20.0,40,0.0
21.0,13,0.0
21.0,52,0.0
21.0,7,78.56180942988773
21.0,30,0.0
21.0,12,0.0
21.0,23,0.0
21.0,11,0.0
21.0,60,86.13451630357014
21.0,39,0.0
21.0,2,0.0
21.0,51,1.0
21.0,0,0.0
21.0,58,1.6472135954999578
21.0,36,1.0
21.0,56,0.0
21.0,62,0.0
21.0,26,0.0
21.0,49,72.42543462246158
21.0,48,66.13266688332943
21.0,46,206.4868008186486
21.0,16,0.0
21.0,37,0.0
21.0,22,0.0
21.0,28,0.0
